date,price
2024-05-15,7573.24
2024-05-16,7687.23
2024-05-17,7675.23
2024-05-20,7861.21
2024-05-21,7939.2
2024-05-22,7941.2
2024-05-23,7941.2
2024-05-24,7923.2
2024-05-27,7857.21
2024-05-28,7951.2
2024-05-29,7997.2
2024-05-30,7971.2
2024-05-31,7951.2
2024-06-03,7831.21
2024-06-04,7739.22
2024-06-05,7719.22
2024-06-06,7763.22
2024-06-07,7885.21
2024-06-10,7853.21
2024-06-11,7823.21
2024-06-12,7803.21
2024-06-13,7837.21
2024-06-14,7799.22
2024-06-17,7697.23
2024-06-18,7737.22
2024-06-19,7773.22
2024-06-20,7787.22
2024-06-21,7757.22
2024-06-24,7717.22
2024-06-25,7627.23
2024-06-26,7581.24
2024-06-27,7577.24
2024-06-28,7609.23
2024-07-01,7661.23
2024-07-02,7661.23
2024-07-03,7661.23
2024-07-04,7661.23
2024-07-05,7661.23
2024-07-08,7579.24
2024-07-09,7579.24
2024-07-10,7579.24
2024-07-11,7579.24
2024-07-12,7623.23
2024-07-15,7571.24
2024-07-16,7559.24
2024-07-17,7591.24
2024-07-18,7607.23
2024-07-19,7653.23
2024-07-22,7711.22
2024-07-23,7817.21
2024-07-24,7809.21
2024-07-25,7693.23
2024-07-26,7767.22
2024-07-29,7651.23
2024-07-30,7585.24
